R_t,turnover,window
-0.007220566085345838,0.09230841823903402,2013
0.0055610541193211755,0.09401841720168294,2013
-0.0026827072617446497,0.3991561195616633,2013
0.007340215314977061,0.15301285733135586,2013
-0.0019580340065745816,0.41950520963562027,2013
0.007843038062933903,0.13223151525001517,2013
0.003789664249118596,0.22407003244570856,2013
0.0037362075546357675,0.16053907607244597,2013
-0.01563061898278244,0.21031272423167346,2013
0.01357692596672238,0.09714400509045508,2013
-0.00586551033905117,0.13507459319513856,2013
-0.0006677148542426729,0.0928863716493979,2013
0.01477894408741224,0.14507720385568854,2013
-6.721647290541435e-05,0.37263623272536245,2013
0.003611064478041837,0.08393237187941358,2013
-0.0023730240985224914,0.11061627042003953,2013
0.001373739915635588,0.12586907957582244,2013
0.0013052241485841044,0.4995682500334862,2013
0.007453933420004514,0.14034774532211378,2013
0.001421386743399465,0.054379394743433125,2013
-0.009298399529812953,0.16808432263139472,2013
-0.0005334480426376808,0.0732030794726095,2013
-0.0011464601848571935,0.040872847334491515,2013
-0.01268640886741843,0.12009258766902224,2013
0.00851902930411409,0.2800999779061534,2013
-0.005369596715508812,0.3132718107672371,2013
-0.011149099495809953,0.12137694480644404,2013
0.004283852518542666,0.45039532751336714,2013
0.00207262335351388,0.6193223876558377,2013
0.00915349205335375,0.2946970310325434,2013
0.00678338813188723,0.2804967054228705,2013
-0.009849288560675325,0.15445192537811425,2013
0.007746662098672173,0.3572116882194319,2013
-0.004923234224989142,0.10143336446138577,2013
0.006815477065284788,0.08616221250722231,2013
-0.007618059443652047,0.4588700595619136,2013
-0.0025431147885889437,0.2671128902729993,2013
-0.0023331484035584234,0.40103981837646946,2013
0.010112470613322782,0.2234811558148944,2013
-0.011305903612318768,0.23004066541960247,2013
0.008037972281727035,0.14498581916741546,2013
-0.019163820650570783,0.4625249147700483,2013
0.003245058840990414,0.01624172715497865,2013
-0.0074167938145321384,0.13249994697052317,2013
-0.015331998445441,0.19787577676400925,2013
0.013952820695968933,0.27861866755914505,2013
0.01340966394919741,0.3911850906441043,2013
0.0010190333632030095,0.1609616736919018,2013
